"kobo_farmer_id","country","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla"
"275853257","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276009583","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276057148","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276058658","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276241357","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276241400","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"276524020","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"278927456","zimbabwe","_2_8_4_2/Animal_traction","Animal_traction","performance","environmental","energy","Animal traction","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272780329","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272780344","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272785748","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272785806","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272796405","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272799312","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272799497","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272814278","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272814288","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272951213","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272951350","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272978054","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272979074","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272999349","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272999394","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"272999445","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273000835","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273075329","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273075337","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273077132","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273077277","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273098228","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273098232","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273128598","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273129861","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273145192","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273308473","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273309012","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273344326","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273368670","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273368690","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273386759","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273386767","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273386779","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273387865","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273395819","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273395825","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
"273437730","zimbabwe","_2_8_4_2/Human_power/by_hand_only","Human_power/by_hand_only","performance","environmental","energy","Human power/by hand only","**What types of energy do you use for: Tillage, sowing or harvesting**","select_multiple 2_8_4_2","select_multiple","2_8_4_2","_2_8_4_2"
