module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,4_animal_health,zimbabwe,275234002,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275477905,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275478105,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275481309,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,275481379,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275499519,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275500098,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275519626,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275519706,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275533524,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer from hunger and thirst, stress and diseases all year long, and are slaughtered without avoiding unnecessary pain.",1,1
agroecology,4_animal_health,zimbabwe,275533585,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer from hunger and thirst, stress and diseases all year long, and are slaughtered without avoiding unnecessary pain.",1,1
agroecology,4_animal_health,zimbabwe,275558655,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275558664,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275595056,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275596442,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275596530,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275596540,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275596546,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275740254,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
agroecology,4_animal_health,zimbabwe,275740287,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,275740299,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275792771,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275792819,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275792865,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275792879,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,275793251,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275793961,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275802604,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,275802701,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,275829210,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer from hunger and thirst, stress and diseases all year long, and are slaughtered without avoiding unnecessary pain.",1,1
agroecology,4_animal_health,zimbabwe,275830068,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,275853249,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,275853257,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276003238,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276003242,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276009583,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,276025610,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276025620,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276056134,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer from hunger and thirst, stress and diseases all year long, and are slaughtered without avoiding unnecessary pain.",1,1
agroecology,4_animal_health,zimbabwe,276056555,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276057148,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276058658,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,276076636,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276076668,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276132361,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276181335,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276184566,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276184637,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276206012,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276206041,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276218821,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276218982,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer from hunger and thirst, stress and diseases all year long, and are slaughtered without avoiding unnecessary pain.",1,1
agroecology,4_animal_health,zimbabwe,276241357,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276241400,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger or thirst, but suffer from stress, may be prone to diseases and can suffer from pain at slaughter.",3,3
agroecology,4_animal_health,zimbabwe,276519012,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,276524020,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals suffer periodically/seasonally from hunger and thirst, stress or diseases, and are slaughtered without avoiding unnecessary pain.",2,2
agroecology,4_animal_health,zimbabwe,276771369,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,276771508,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from hunger, thirst or diseases but can experience stress, especially at slaughter.",4,4
agroecology,4_animal_health,zimbabwe,276771578,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276851467,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,Does not produce animals,NA,NA
agroecology,4_animal_health,zimbabwe,276851500,_2_10_1_1,select_one 2_10_1_1,select_one,2_10_1_1,**Are the animals of your farm healthy and happy?**,"Animals do not suffer from stress, hunger, thirst, pain, or diseases, and are slaughtered in a way to avoid unnecessary pain.",5,5
