,module,indicator,country,kobo_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
1905,agroecology,12_governance,zimbabwe,274119079,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1906,agroecology,12_governance,zimbabwe,274119136,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1907,agroecology,12_governance,zimbabwe,274119263,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to almost all the decisions.,4,4
1908,agroecology,12_governance,zimbabwe,274163561,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1909,agroecology,12_governance,zimbabwe,274165351,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1910,agroecology,12_governance,zimbabwe,274169955,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1911,agroecology,12_governance,zimbabwe,274169989,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1912,agroecology,12_governance,zimbabwe,274179682,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1913,agroecology,12_governance,zimbabwe,274186915,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1914,agroecology,12_governance,zimbabwe,274186917,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1915,agroecology,12_governance,zimbabwe,274240765,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to almost all the decisions.,4,4
1916,agroecology,12_governance,zimbabwe,274263193,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to almost all the decisions.,4,4
1917,agroecology,12_governance,zimbabwe,274272276,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to all the decisions.,5,5
1918,agroecology,12_governance,zimbabwe,274273122,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1919,agroecology,12_governance,zimbabwe,274287150,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1920,agroecology,12_governance,zimbabwe,274573109,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1921,agroecology,12_governance,zimbabwe,274573130,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1922,agroecology,12_governance,zimbabwe,274575514,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1923,agroecology,12_governance,zimbabwe,274575712,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1924,agroecology,12_governance,zimbabwe,274576250,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1925,agroecology,12_governance,zimbabwe,274576259,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1926,agroecology,12_governance,zimbabwe,274576491,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to almost all the decisions.,4,4
1927,agroecology,12_governance,zimbabwe,274594830,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1928,agroecology,12_governance,zimbabwe,274594938,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Did not contribute in any decision.,1,1
1929,agroecology,12_governance,zimbabwe,274617124,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1930,agroecology,12_governance,zimbabwe,274617146,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1931,agroecology,12_governance,zimbabwe,274665075,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to few decisions.,2,2
1932,agroecology,12_governance,zimbabwe,274665098,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1933,agroecology,12_governance,zimbabwe,274879806,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to some decisions.,3,3
1934,agroecology,12_governance,zimbabwe,274883395,_2_2_1_2,select_one 2_2_1_2,select_one,2_2_1_2,**How often does your household influence the decision-making that goes into the management of your community's land and natural resources?**,Contribute to almost all the decisions.,4,4
